Performing comparison of pixels in images/star_mask.png in images/StarStrip.png at row: 0 and col: 0, with tolerance = 16.
Msk-Row	Msk-Col	Main-pixel	Mask-pixel	BlkCnt	SumRed	SumGrn	SumBlue
53	46	(255,255,255)	(0,0,0)	1030	260503	260492	261051
53	47	(255,255,255)	(0,0,0)	1031	260758	260747	261306
53	48	(162,161,186)	(0,0,0)	1032	260920	260908	261492
53	49	(60,59,110)	(255,255,255)	1032	260920	260908	261492
53	50	(60,59,110)	(255,255,255)	1032	260920	260908	261492
53	51	(60,59,110)	(255,255,255)	1032	260920	260908	261492
53	52	(60,59,110)	(255,255,255)	1032	260920	260908	261492
53	53	(60,59,110)	(255,255,255)	1032	260920	260908	261492
53	54	(60,59,110)	(255,255,255)	1032	260920	260908	261492
53	55	(60,59,110)	(255,255,255)	1032	260920	260908	261492
53	56	(60,59,110)	(255,255,255)	1032	260920	260908	261492
53	57	(60,59,110)	(255,255,255)	1032	260920	260908	261492
53	58	(60,59,110)	(255,255,255)	1032	260920	260908	261492
53	59	(60,59,110)	(255,255,255)	1032	260920	260908	261492
53	60	(60,59,110)	(255,255,255)	1032	260920	260908	261492
53	61	(60,59,110)	(255,255,255)	1032	260920	260908	261492
53	62	(60,59,110)	(255,255,255)	1032	260920	260908	261492
Msk-Row	Msk-Col	Main-pixel	Mask-pixel	BlkCnt	SumRed	SumGrn	SumBlue
54	0	(60,59,110)	(255,255,255)	1032	260920	260908	261492
54	1	(60,59,110)	(255,255,255)	1032	260920	260908	261492
54	2	(60,59,110)	(255,255,255)	1032	260920	260908	261492
54	3	(60,59,110)	(255,255,255)	1032	260920	260908	261492
54	4	(60,59,110)	(255,255,255)	1032	260920	260908	261492
54	5	(60,59,110)	(255,255,255)	1032	260920	260908	261492
54	6	(60,59,110)	(255,255,255)	1032	260920	260908	261492
54	7	(60,59,110)	(255,255,255)	1032	260920	260908	261492
54	8	(60,59,110)	(255,255,255)	1032	260920	260908	261492
54	9	(60,59,110)	(255,255,255)	1032	260920	260908	261492
54	10	(60,59,110)	(255,255,255)	1032	260920	260908	261492
54	11	(60,59,110)	(255,255,255)	1032	260920	260908	261492
54	12	(60,59,110)	(255,255,255)	1032	260920	260908	261492
54	13	(103,102,142)	(255,255,255)	1032	260920	260908	261492
54	14	(255,255,255)	(255,255,255)	1032	260920	260908	261492
54	15	(255,255,255)	(0,0,0)	1033	261175	261163	261747
54	16	(255,255,255)	(0,0,0)	1034	261430	261418	262002
54	17	(255,255,255)	(0,0,0)	1035	261685	261673	262257
54	18	(187,187,204)	(0,0,0)	1036	261872	261860	262461
54	19	(60,59,110)	(255,255,255)	1036	261872	261860	262461
54	20	(60,59,110)	(255,255,255)	1036	261872	261860	262461
54	21	(60,59,110)	(255,255,255)	1036	261872	261860	262461
54	22	(60,59,110)	(255,255,255)	1036	261872	261860	262461
54	23	(60,59,110)	(255,255,255)	1036	261872	261860	262461
54	24	(60,59,110)	(255,255,255)	1036	261872	261860	262461
54	25	(60,59,110)	(255,255,255)	1036	261872	261860	262461
54	26	(60,59,110)	(255,255,255)	1036	261872	261860	262461
54	27	(60,59,110)	(255,255,255)	1036	261872	261860	262461
54	28	(60,59,110)	(255,255,255)	1036	261872	261860	262461
54	29	(60,59,110)	(255,255,255)	1036	261872	261860	262461
54	30	(60,59,110)	(255,255,255)	1036	261872	261860	262461
54	31	(60,59,110)	(255,255,255)	1036	261872	261860	262461
54	32	(60,59,110)	(255,255,255)	1036	261872	261860	262461
54	33	(60,59,110)	(255,255,255)	1036	261872	261860	262461
54	34	(60,59,110)	(255,255,255)	1036	261872	261860	262461
54	35	(60,59,110)	(255,255,255)	1036	261872	261860	262461
54	36	(60,59,110)	(255,255,255)	1036	261872	261860	262461
54	37	(60,59,110)	(255,255,255)	1036	261872	261860	262461
54	38	(60,59,110)	(255,255,255)	1036	261872	261860	262461
54	39	(60,59,110)	(255,255,255)	1036	261872	261860	262461
54	40	(60,59,110)	(255,255,255)	1036	261872	261860	262461
54	41	(60,59,110)	(255,255,255)	1036	261872	261860	262461
54	42	(60,59,110)	(255,255,255)	1036	261872	261860	262461
54	43	(101,101,141)	(255,255,255)	1036	261872	261860	262461
54	44	(229,229,236)	(255,255,255)	1036	261872	261860	262461
54	45	(255,255,255)	(0,0,0)	1037	262127	262115	262716
54	46	(255,255,255)	(0,0,0)	1038	262382	262370	262971
54	47	(255,255,255)	(0,0,0)	1039	262637	262625	263226
54	48	(226,226,233)	(0,0,0)	1040	262863	262851	263459
54	49	(60,59,110)	(255,255,255)	1040	262863	262851	263459
54	50	(60,59,110)	(255,255,255)	1040	262863	262851	263459
54	51	(60,59,110)	(255,255,255)	1040	262863	262851	263459
54	52	(60,59,110)	(255,255,255)	1040	262863	262851	263459
54	53	(60,59,110)	(255,255,255)	1040	262863	262851	263459
54	54	(60,59,110)	(255,255,255)	1040	262863	262851	263459
54	55	(60,59,110)	(255,255,255)	1040	262863	262851	263459
54	56	(60,59,110)	(255,255,255)	1040	262863	262851	263459
54	57	(60,59,110)	(255,255,255)	1040	262863	262851	263459
54	58	(60,59,110)	(255,255,255)	1040	262863	262851	263459
54	59	(60,59,110)	(255,255,255)	1040	262863	262851	263459
54	60	(60,59,110)	(255,255,255)	1040	262863	262851	263459
54	61	(60,59,110)	(255,255,255)	1040	262863	262851	263459
54	62	(60,59,110)	(255,255,255)	1040	262863	262851	263459
Msk-Row	Msk-Col	Main-pixel	Mask-pixel	BlkCnt	SumRed	SumGrn	SumBlue
55	0	(60,59,110)	(255,255,255)	1040	262863	262851	263459
55	1	(60,59,110)	(255,255,255)	1040	262863	262851	263459
55	2	(60,59,110)	(255,255,255)	1040	262863	262851	263459
55	3	(60,59,110)	(255,255,255)	1040	262863	262851	263459
55	4	(60,59,110)	(255,255,255)	1040	262863	262851	263459
55	5	(60,59,110)	(255,255,255)	1040	262863	262851	263459
55	6	(60,59,110)	(255,255,255)	1040	262863	262851	263459
55	7	(60,59,110)	(255,255,255)	1040	262863	262851	263459
55	8	(60,59,110)	(255,255,255)	1040	262863	262851	263459
55	9	(60,59,110)	(255,255,255)	1040	262863	262851	263459
55	10	(60,59,110)	(255,255,255)	1040	262863	262851	263459
55	11	(60,59,110)	(255,255,255)	1040	262863	262851	263459
55	12	(60,59,110)	(255,255,255)	1040	262863	262851	263459
55	13	(166,166,189)	(255,255,255)	1040	262863	262851	263459
55	14	(255,255,255)	(255,255,255)	1040	262863	262851	263459
55	15	(255,255,255)	(0,0,0)	1041	263118	263106	263714
55	16	(246,246,248)	(0,0,0)	1042	263364	263352	263962
55	17	(134,134,165)	(255,255,255)	1042	263364	263352	263962
55	18	(60,59,110)	(255,255,255)	1042	263364	263352	263962
55	19	(60,59,110)	(255,255,255)	1042	263364	263352	263962
55	20	(60,59,110)	(255,255,255)	1042	263364	263352	263962
55	21	(60,59,110)	(255,255,255)	1042	263364	263352	263962
55	22	(60,59,110)	(255,255,255)	1042	263364	263352	263962
55	23	(60,59,110)	(255,255,255)	1042	263364	263352	263962
55	24	(60,59,110)	(255,255,255)	1042	263364	263352	263962
55	25	(60,59,110)	(255,255,255)	1042	263364	263352	263962
55	26	(60,59,110)	(255,255,255)	1042	263364	263352	263962
55	27	(60,59,110)	(255,255,255)	1042	263364	263352	263962
55	28	(60,59,110)	(255,255,255)	1042	263364	263352	263962
55	29	(60,59,110)	(255,255,255)	1042	263364	263352	263962
55	30	(60,59,110)	(255,255,255)	1042	263364	263352	263962
55	31	(60,59,110)	(255,255,255)	1042	263364	263352	263962
55	32	(60,59,110)	(255,255,255)	1042	263364	263352	263962
55	33	(60,59,110)	(255,255,255)	1042	263364	263352	263962
55	34	(60,59,110)	(255,255,255)	1042	263364	263352	263962
55	35	(60,59,110)	(255,255,255)	1042	263364	263352	263962
55	36	(60,59,110)	(255,255,255)	1042	263364	263352	263962
55	37	(60,59,110)	(255,255,255)	1042	263364	263352	263962
55	38	(60,59,110)	(255,255,255)	1042	263364	263352	263962
55	39	(60,59,110)	(255,255,255)	1042	263364	263352	263962
55	40	(60,59,110)	(255,255,255)	1042	263364	263352	263962
55	41	(60,59,110)	(255,255,255)	1042	263364	263352	263962
55	42	(60,59,110)	(255,255,255)	1042	263364	263352	263962
55	43	(60,59,110)	(255,255,255)	1042	263364	263352	263962
55	44	(60,59,110)	(255,255,255)	1042	263364	263352	263962
55	45	(186,186,204)	(255,255,255)	1042	263364	263352	263962
55	46	(255,255,255)	(0,0,0)	1043	263619	263607	264217
55	47	(255,255,255)	(0,0,0)	1044	263874	263862	264472
55	48	(255,255,255)	(0,0,0)	1045	264129	264117	264727
55	49	(94,93,135)	(255,255,255)	1045	264129	264117	264727
55	50	(60,59,110)	(255,255,255)	1045	264129	264117	264727
55	51	(60,59,110)	(255,255,255)	1045	264129	264117	264727
55	52	(60,59,110)	(255,255,255)	1045	264129	264117	264727
55	53	(60,59,110)	(255,255,255)	1045	264129	264117	264727
55	54	(60,59,110)	(255,255,255)	1045	264129	264117	264727
55	55	(60,59,110)	(255,255,255)	1045	264129	264117	264727
55	56	(60,59,110)	(255,255,255)	1045	264129	264117	264727
55	57	(60,59,110)	(255,255,255)	1045	264129	264117	264727
55	58	(60,59,110)	(255,255,255)	1045	264129	264117	264727
55	59	(60,59,110)	(255,255,255)	1045	264129	264117	264727
55	60	(60,59,110)	(255,255,255)	1045	264129	264117	264727
55	61	(60,59,110)	(255,255,255)	1045	264129	264117	264727
55	62	(60,59,110)	(255,255,255)	1045	264129	264117	264727
Msk-Row	Msk-Col	Main-pixel	Mask-pixel	BlkCnt	SumRed	SumGrn	SumBlue
56	0	(60,59,110)	(255,255,255)	1045	264129	264117	264727
56	1	(60,59,110)	(255,255,255)	1045	264129	264117	264727
56	2	(60,59,110)	(255,255,255)	1045	264129	264117	264727
56	3	(60,59,110)	(255,255,255)	1045	264129	264117	264727
56	4	(60,59,110)	(255,255,255)	1045	264129	264117	264727
56	5	(60,59,110)	(255,255,255)	1045	264129	264117	264727
56	6	(60,59,110)	(255,255,255)	1045	264129	264117	264727
56	7	(60,59,110)	(255,255,255)	1045	264129	264117	264727
56	8	(60,59,110)	(255,255,255)	1045	264129	264117	264727
56	9	(60,59,110)	(255,255,255)	1045	264129	264117	264727
56	10	(60,59,110)	(255,255,255)	1045	264129	264117	264727
56	11	(60,59,110)	(255,255,255)	1045	264129	264117	264727
56	12	(60,59,110)	(255,255,255)	1045	264129	264117	264727
56	13	(230,230,236)	(255,255,255)	1045	264129	264117	264727
56	14	(255,255,255)	(0,0,0)	1046	264384	264372	264982
56	15	(217,217,227)	(0,0,0)	1047	264601	264589	265209
56	16	(89,88,132)	(255,255,255)	1047	264601	264589	265209
56	17	(60,59,110)	(255,255,255)	1047	264601	264589	265209
56	18	(60,59,110)	(255,255,255)	1047	264601	264589	265209
56	19	(60,59,110)	(255,255,255)	1047	264601	264589	265209
56	20	(60,59,110)	(255,255,255)	1047	264601	264589	265209
56	21	(60,59,110)	(255,255,255)	1047	264601	264589	265209
56	22	(60,59,110)	(255,255,255)	1047	264601	264589	265209
56	23	(60,59,110)	(255,255,255)	1047	264601	264589	265209
56	24	(60,59,110)	(255,255,255)	1047	264601	264589	265209
56	25	(60,59,110)	(255,255,255)	1047	264601	264589	265209
56	26	(60,59,110)	(255,255,255)	1047	264601	264589	265209
56	27	(60,59,110)	(255,255,255)	1047	264601	264589	265209
56	28	(60,59,110)	(255,255,255)	1047	264601	264589	265209
56	29	(60,59,110)	(255,255,255)	1047	264601	264589	265209
56	30	(60,59,110)	(255,255,255)	1047	264601	264589	265209
56	31	(60,59,110)	(255,255,255)	1047	264601	264589	265209
56	32	(60,59,110)	(255,255,255)	1047	264601	264589	265209
56	33	(60,59,110)	(255,255,255)	1047	264601	264589	265209
56	34	(60,59,110)	(255,255,255)	1047	264601	264589	265209
56	35	(60,59,110)	(255,255,255)	1047	264601	264589	265209
56	36	(60,59,110)	(255,255,255)	1047	264601	264589	265209
56	37	(60,59,110)	(255,255,255)	1047	264601	264589	265209
56	38	(60,59,110)	(255,255,255)	1047	264601	264589	265209
56	39	(60,59,110)	(255,255,255)	1047	264601	264589	265209
56	40	(60,59,110)	(255,255,255)	1047	264601	264589	265209
56	41	(60,59,110)	(255,255,255)	1047	264601	264589	265209
56	42	(60,59,110)	(255,255,255)	1047	264601	264589	265209
56	43	(60,59,110)	(255,255,255)	1047	264601	264589	265209
56	44	(60,59,110)	(255,255,255)	1047	264601	264589	265209
56	45	(60,59,110)	(255,255,255)	1047	264601	264589	265209
56	46	(133,132,164)	(255,255,255)	1047	264601	264589	265209
56	47	(246,246,248)	(255,255,255)	1047	264601	264589	265209
56	48	(255,255,255)	(0,0,0)	1048	264856	264844	265464
56	49	(157,157,182)	(0,0,0)	1049	265013	265001	265646
56	50	(60,59,110)	(255,255,255)	1049	265013	265001	265646
56	51	(60,59,110)	(255,255,255)	1049	265013	265001	265646
56	52	(60,59,110)	(255,255,255)	1049	265013	265001	265646
56	53	(60,59,110)	(255,255,255)	1049	265013	265001	265646
56	54	(60,59,110)	(255,255,255)	1049	265013	265001	265646
56	55	(60,59,110)	(255,255,255)	1049	265013	265001	265646
56	56	(60,59,110)	(255,255,255)	1049	265013	265001	265646
56	57	(60,59,110)	(255,255,255)	1049	265013	265001	265646
56	58	(60,59,110)	(255,255,255)	1049	265013	265001	265646
56	59	(60,59,110)	(255,255,255)	1049	265013	265001	265646
56	60	(60,59,110)	(255,255,255)	1049	265013	265001	265646
56	61	(60,59,110)	(255,255,255)	1049	265013	265001	265646
56	62	(60,59,110)	(255,255,255)	1049	265013	265001	265646
Msk-Row	Msk-Col	Main-pixel	Mask-pixel	BlkCnt	SumRed	SumGrn	SumBlue
57	0	(60,59,110)	(255,255,255)	1049	265013	265001	265646
57	1	(60,59,110)	(255,255,255)	1049	265013	265001	265646
57	2	(60,59,110)	(255,255,255)	1049	265013	265001	265646
57	3	(60,59,110)	(255,255,255)	1049	265013	265001	265646
57	4	(60,59,110)	(255,255,255)	1049	265013	265001	265646
57	5	(60,59,110)	(255,255,255)	1049	265013	265001	265646
57	6	(60,59,110)	(255,255,255)	1049	265013	265001	265646
57	7	(60,59,110)	(255,255,255)	1049	265013	265001	265646
57	8	(60,59,110)	(255,255,255)	1049	265013	265001	265646
57	9	(60,59,110)	(255,255,255)	1049	265013	265001	265646
57	10	(60,59,110)	(255,255,255)	1049	265013	265001	265646
57	11	(60,59,110)	(255,255,255)	1049	265013	265001	265646
57	12	(98,97,138)	(255,255,255)	1049	265013	265001	265646
57	13	(254,254,254)	(255,255,255)	1049	265013	265001	265646
57	14	(169,168,191)	(0,0,0)	1050	265182	265169	265837
57	15	(60,59,110)	(255,255,255)	1050	265182	265169	265837
57	16	(60,59,110)	(255,255,255)	1050	265182	265169	265837
57	17	(60,59,110)	(255,255,255)	1050	265182	265169	265837
57	18	(60,59,110)	(255,255,255)	1050	265182	265169	265837
57	19	(60,59,110)	(255,255,255)	1050	265182	265169	265837
57	20	(60,59,110)	(255,255,255)	1050	265182	265169	265837
57	21	(60,59,110)	(255,255,255)	1050	265182	265169	265837
57	22	(60,59,110)	(255,255,255)	1050	265182	265169	265837
57	23	(60,59,110)	(255,255,255)	1050	265182	265169	265837
57	24	(60,59,110)	(255,255,255)	1050	265182	265169	265837
57	25	(60,59,110)	(255,255,255)	1050	265182	265169	265837
57	26	(60,59,110)	(255,255,255)	1050	265182	265169	265837
57	27	(60,59,110)	(255,255,255)	1050	265182	265169	265837
57	28	(60,59,110)	(255,255,255)	1050	265182	265169	265837
57	29	(60,59,110)	(255,255,255)	1050	265182	265169	265837
57	30	(60,59,110)	(255,255,255)	1050	265182	265169	265837
57	31	(60,59,110)	(255,255,255)	1050	265182	265169	265837
57	32	(60,59,110)	(255,255,255)	1050	265182	265169	265837
57	33	(60,59,110)	(255,255,255)	1050	265182	265169	265837
57	34	(60,59,110)	(255,255,255)	1050	265182	265169	265837
57	35	(60,59,110)	(255,255,255)	1050	265182	265169	265837
57	36	(60,59,110)	(255,255,255)	1050	265182	265169	265837
57	37	(60,59,110)	(255,255,255)	1050	265182	265169	265837
57	38	(60,59,110)	(255,255,255)	1050	265182	265169	265837
57	39	(60,59,110)	(255,255,255)	1050	265182	265169	265837
57	40	(60,59,110)	(255,255,255)	1050	265182	265169	265837
57	41	(60,59,110)	(255,255,255)	1050	265182	265169	265837
57	42	(60,59,110)	(255,255,255)	1050	265182	265169	265837
57	43	(60,59,110)	(255,255,255)	1050	265182	265169	265837
57	44	(60,59,110)	(255,255,255)	1050	265182	265169	265837
57	45	(60,59,110)	(255,255,255)	1050	265182	265169	265837
57	46	(60,59,110)	(255,255,255)	1050	265182	265169	265837
57	47	(89,88,132)	(255,255,255)	1050	265182	265169	265837
57	48	(216,216,226)	(255,255,255)	1050	265182	265169	265837
57	49	(221,220,229)	(0,0,0)	1051	265403	265389	266066
57	50	(60,59,110)	(255,255,255)	1051	265403	265389	266066
57	51	(60,59,110)	(255,255,255)	1051	265403	265389	266066
57	52	(60,59,110)	(255,255,255)	1051	265403	265389	266066
57	53	(60,59,110)	(255,255,255)	1051	265403	265389	266066
57	54	(60,59,110)	(255,255,255)	1051	265403	265389	266066
57	55	(60,59,110)	(255,255,255)	1051	265403	265389	266066
57	56	(60,59,110)	(255,255,255)	1051	265403	265389	266066
57	57	(60,59,110)	(255,255,255)	1051	265403	265389	266066
57	58	(60,59,110)	(255,255,255)	1051	265403	265389	266066
57	59	(60,59,110)	(255,255,255)	1051	265403	265389	266066
57	60	(60,59,110)	(255,255,255)	1051	265403	265389	266066
57	61	(60,59,110)	(255,255,255)	1051	265403	265389	266066
57	62	(60,59,110)	(255,255,255)	1051	265403	265389	266066
Msk-Row	Msk-Col	Main-pixel	Mask-pixel	BlkCnt	SumRed	SumGrn	SumBlue
58	0	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	1	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	2	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	3	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	4	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	5	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	6	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	7	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	8	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	9	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	10	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	11	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	12	(145,144,173)	(255,255,255)	1051	265403	265389	266066
58	13	(116,115,152)	(255,255,255)	1051	265403	265389	266066
58	14	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	15	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	16	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	17	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	18	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	19	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	20	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	21	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	22	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	23	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	24	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	25	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	26	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	27	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	28	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	29	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	30	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	31	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	32	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	33	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	34	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	35	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	36	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	37	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	38	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	39	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	40	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	41	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	42	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	43	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	44	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	45	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	46	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	47	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	48	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	49	(168,167,190)	(255,255,255)	1051	265403	265389	266066
58	50	(88,87,131)	(255,255,255)	1051	265403	265389	266066
58	51	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	52	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	53	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	54	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	55	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	56	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	57	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	58	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	59	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	60	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	61	(60,59,110)	(255,255,255)	1051	265403	265389	266066
58	62	(60,59,110)	(255,255,255)	1051	265403	265389	266066
Msk-Row	Msk-Col	Main-pixel	Mask-pixel	BlkCnt	SumRed	SumGrn	SumBlue
59	0	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	1	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	2	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	3	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	4	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	5	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	6	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	7	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	8	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	9	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	10	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	11	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	12	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	13	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	14	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	15	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	16	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	17	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	18	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	19	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	20	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	21	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	22	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	23	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	24	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	25	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	26	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	27	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	28	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	29	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	30	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	31	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	32	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	33	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	34	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	35	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	36	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	37	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	38	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	39	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	40	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	41	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	42	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	43	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	44	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	45	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	46	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	47	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	48	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	49	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	50	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	51	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	52	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	53	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	54	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	55	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	56	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	57	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	58	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	59	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	60	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	61	(60,59,110)	(255,255,255)	1051	265403	265389	266066
59	62	(60,59,110)	(255,255,255)	1051	265403	265389	266066
------------------------------------------------------------
Black pixel count = 1051
Background color: (252,252,253)
Msk-row	Msk-col	Img-Pixel	Mask-pixel	NetMatches
0	0	(60,59,110)	(255,255,255)	1
0	1	(60,59,110)	(255,255,255)	2
0	2	(60,59,110)	(255,255,255)	3
0	3	(60,59,110)	(255,255,255)	4
0	4	(60,59,110)	(255,255,255)	5
0	5	(60,59,110)	(255,255,255)	6
0	6	(60,59,110)	(255,255,255)	7
0	7	(60,59,110)	(255,255,255)	8
0	8	(60,59,110)	(255,255,255)	9
0	9	(60,59,110)	(255,255,255)	10
0	10	(60,59,110)	(255,255,255)	11
0	11	(60,59,110)	(255,255,255)	12
0	12	(60,59,110)	(255,255,255)	13
0	13	(60,59,110)	(255,255,255)	14
0	14	(60,59,110)	(255,255,255)	15
0	15	(60,59,110)	(255,255,255)	16
0	16	(60,59,110)	(255,255,255)	17
0	17	(60,59,110)	(255,255,255)	18
0	18	(60,59,110)	(255,255,255)	19
0	19	(60,59,110)	(255,255,255)	20
0	20	(60,59,110)	(255,255,255)	21
0	21	(60,59,110)	(255,255,255)	22
0	22	(60,59,110)	(255,255,255)	23
0	23	(60,59,110)	(255,255,255)	24
0	24	(60,59,110)	(255,255,255)	25
0	25	(60,59,110)	(255,255,255)	26
0	26	(60,59,110)	(255,255,255)	27
0	27	(60,59,110)	(255,255,255)	28
0	28	(60,59,110)	(255,255,255)	29
0	29	(60,59,110)	(255,255,255)	30
0	30	(60,59,110)	(255,255,255)	31
0	31	(60,59,110)	(255,255,255)	32
0	32	(60,59,110)	(255,255,255)	33
0	33	(60,59,110)	(255,255,255)	34
0	34	(60,59,110)	(255,255,255)	35
0	35	(60,59,110)	(255,255,255)	36
0	36	(60,59,110)	(255,255,255)	37
0	37	(60,59,110)	(255,255,255)	38
0	38	(60,59,110)	(255,255,255)	39
